order_id,customer_id,order_date,status,region_code
2519,699.0,2024-10-27 09:41:53,DELIVERED,SOUTH
2520,650.0,2026-06-20 17:55:01,DELIVERED,EAST
2521,275.0,2025-11-09 08:08:08,DELIVERED,SOUTH
2523,86.0,2025-06-20 01:09:40,PLACED,EAST
2524,950.0,2025-06-07 02:09:21,SHIPPED,EAST
2525,978.0,2024-11-24 15:15:06,PLACED,EAST
2526,681.0,2024-09-05 07:31:51,DELIVERED,WEST
2527,832.0,2025-01-22 04:02:24,DELIVERED,EAST
2528,977.0,2026-01-18 09:14:10,PLACED,EAST
2529,28.0,2026-03-24 01:58:48,PLACED,SOUTH
2530,229.0,2024-07-19 16:22:12,PLACED,EAST
2531,873.0,2026-02-07 08:50:35,SHIPPED,NORTH
2532,156.0,2026-02-06 21:01:57,DELIVERED,EAST
2533,524.0,2025-10-01 21:58:02,DELIVERED,SOUTH
2534,557.0,2025-03-31 09:09:54,DELIVERED,NORTH
2535,597.0,2026-06-13 05:55:44,DELIVERED,NORTH
2536,313.0,2025-09-16 15:20:14,DELIVERED,NORTH
2537,182.0,2026-03-13 20:31:31,CANCELLED,WEST
2538,492.0,2026-03-08 14:01:39,DELIVERED,WEST
2539,289.0,2025-04-26 00:53:30,DELIVERED,NORTH
2540,742.0,2026-04-30 20:38:06,SHIPPED,SOUTH
2541,447.0,2025-12-24 14:32:45,SHIPPED,NORTH
2542,66.0,2026-02-08 09:12:19,SHIPPED,SOUTH
2543,116.0,2026-05-08 16:28:54,DELIVERED,NORTH
2544,884.0,2026-07-02 07:13:44,DELIVERED,EAST
2545,540.0,2026-06-21 21:25:57,DELIVERED,NORTH
2546,21.0,2026-01-05 18:12:29,DELIVERED,NORTH
2548,553.0,2025-01-13 01:47:31,SHIPPED,NORTH
2550,921.0,2026-04-22 06:01:17,CANCELLED,SOUTH
2551,863.0,2026-02-16 21:49:16,DELIVERED,NORTH
2552,408.0,2025-09-13 02:16:33,DELIVERED,WEST
2553,879.0,2026-02-19 14:28:54,RETURNED,SOUTH
2554,514.0,2025-10-11 17:18:13,DELIVERED,SOUTH
2555,496.0,2025-12-08 17:55:41,DELIVERED,NORTH
2556,987.0,2026-05-14 20:13:49,DELIVERED,WEST
2557,466.0,2025-03-24 01:29:15,DELIVERED,NORTH
2559,232.0,2025-06-19 04:26:47,DELIVERED,SOUTH
2560,192.0,2024-11-11 08:32:25,DELIVERED,WEST
2561,961.0,2026-03-06 16:02:07,PLACED,WEST
2562,98.0,2024-09-27 04:10:06,DELIVERED,EAST
2563,172.0,2026-01-19 00:35:18,DELIVERED,NORTH
2564,833.0,2025-04-30 02:47:50,DELIVERED,WEST
2565,980.0,2024-12-20 17:28:43,DELIVERED,NORTH
2566,608.0,2025-12-16 21:59:00,DELIVERED,EAST
2567,510.0,2026-03-20 00:54:53,RETURNED,SOUTH
2568,386.0,2026-05-24 01:08:53,DELIVERED,WEST
2569,627.0,2024-08-08 21:03:19,PLACED,EAST
2570,316.0,2026-05-06 14:57:13,DELIVERED,SOUTH
2571,229.0,2025-10-16 09:08:30,DELIVERED,NORTH
2572,756.0,2026-02-10 06:06:36,DELIVERED,NORTH
2573,643.0,2024-09-19 14:54:43,DELIVERED,EAST
2574,449.0,2024-08-24 12:07:39,PLACED,NORTH
2575,610.0,2025-09-02 17:33:44,DELIVERED,EAST
2576,872.0,2025-06-08 01:17:46,PLACED,SOUTH
2577,822.0,2026-03-18 12:35:06,DELIVERED,SOUTH
2578,470.0,2024-07-16 01:59:56,SHIPPED,NORTH
2579,300.0,2025-02-09 07:01:13,SHIPPED,EAST
2581,335.0,2024-11-23 20:18:30,DELIVERED,NORTH
2582,143.0,2025-06-09 18:32:54,DELIVERED,NORTH
2584,789.0,2025-11-28 09:02:22,DELIVERED,SOUTH
2585,824.0,2025-06-01 13:14:32,DELIVERED,SOUTH
2586,755.0,2026-05-30 12:00:19,DELIVERED,NORTH
2587,426.0,2024-09-01 18:48:49,SHIPPED,WEST
2589,779.0,2024-11-22 01:57:01,DELIVERED,EAST
2590,18.0,2025-04-26 05:44:59,DELIVERED,NORTH
2591,786.0,2024-08-30 21:48:10,RETURNED,EAST
2592,584.0,2025-12-24 08:17:20,CANCELLED,NORTH
2593,544.0,2026-04-17 21:00:49,DELIVERED,NORTH
2596,610.0,2025-01-20 19:22:26,SHIPPED,EAST
2597,573.0,2025-08-06 02:14:46,CANCELLED,SOUTH
2598,40.0,2025-09-29 19:38:56,SHIPPED,EAST
2599,626.0,2025-11-14 21:22:11,SHIPPED,WEST
2600,189.0,2025-04-21 12:59:30,DELIVERED,EAST
2601,955.0,2025-03-03 19:22:18,DELIVERED,NORTH
2602,315.0,2025-09-02 20:28:44,DELIVERED,EAST
2603,229.0,2026-06-30 15:12:06,PLACED,SOUTH
2604,321.0,2025-11-13 19:55:26,RETURNED,EAST
2605,357.0,2024-09-02 04:28:10,DELIVERED,NORTH
2607,70.0,2026-01-02 03:58:19,SHIPPED,SOUTH
2608,475.0,2025-07-02 07:35:31,SHIPPED,SOUTH
2609,570.0,2026-06-21 17:35:25,DELIVERED,SOUTH
2610,685.0,2025-06-04 00:35:10,DELIVERED,EAST
2611,119.0,2025-03-13 19:06:19,DELIVERED,NORTH
2612,57.0,2025-09-21 16:28:02,DELIVERED,NORTH
2613,614.0,2025-06-28 11:34:06,DELIVERED,WEST
2614,375.0,2024-08-05 19:11:28,SHIPPED,WEST
2615,750.0,2026-06-10 03:25:02,SHIPPED,WEST
2616,595.0,2026-03-16 17:34:29,DELIVERED,SOUTH
2617,868.0,2026-06-10 10:44:19,DELIVERED,WEST
2618,32.0,2025-09-23 14:34:24,SHIPPED,NORTH
2619,71.0,2024-08-07 08:19:39,DELIVERED,SOUTH
2620,39.0,2025-03-05 06:01:05,DELIVERED,NORTH
2621,179.0,2026-01-27 13:45:48,PLACED,WEST
2622,701.0,2024-12-25 03:56:05,DELIVERED,EAST
2623,852.0,2026-07-11 00:11:38,DELIVERED,WEST
2624,804.0,2025-06-22 10:48:16,DELIVERED,NORTH
2625,703.0,2025-04-26 07:54:54,DELIVERED,WEST
2626,491.0,2025-10-23 03:12:32,SHIPPED,WEST
2627,67.0,2024-12-05 02:31:35,DELIVERED,SOUTH
2628,590.0,2025-11-19 13:30:58,DELIVERED,EAST
2629,350.0,2024-08-25 17:08:46,DELIVERED,NORTH
2630,115.0,2025-12-18 20:59:01,DELIVERED,SOUTH
2631,545.0,2026-06-29 21:26:25,DELIVERED,EAST
2632,722.0,2024-12-30 05:01:31,DELIVERED,EAST
2633,175.0,2025-09-12 06:26:16,DELIVERED,EAST
2634,962.0,2024-07-31 22:53:59,DELIVERED,EAST
2635,575.0,2025-06-22 19:01:56,DELIVERED,WEST
2636,728.0,2026-06-04 11:18:03,SHIPPED,NORTH
2637,53.0,2025-05-22 08:55:04,DELIVERED,WEST
2638,624.0,2026-06-15 05:33:55,DELIVERED,NORTH
2639,307.0,2025-04-03 23:56:13,DELIVERED,WEST
2640,474.0,2025-02-06 13:58:59,DELIVERED,EAST
2641,269.0,2025-12-14 04:13:48,DELIVERED,SOUTH
2642,779.0,2024-10-30 17:16:12,DELIVERED,NORTH
2644,870.0,2025-10-28 21:09:50,DELIVERED,WEST
2645,82.0,2025-02-14 19:24:49,DELIVERED,NORTH
2646,633.0,2026-06-04 11:09:18,DELIVERED,SOUTH
2647,456.0,2025-07-26 11:02:14,DELIVERED,WEST
2648,600.0,2026-02-14 15:04:11,DELIVERED,EAST
2649,552.0,2025-06-12 03:53:30,DELIVERED,NORTH
2650,685.0,2025-05-12 15:20:43,DELIVERED,NORTH
2651,247.0,2025-07-23 13:39:56,SHIPPED,SOUTH
2652,486.0,2024-12-25 15:58:31,DELIVERED,NORTH
2653,437.0,2026-03-01 14:59:50,DELIVERED,NORTH
2654,735.0,2026-04-05 17:58:52,PLACED,SOUTH
2655,732.0,2026-06-13 09:01:25,CANCELLED,WEST
2656,776.0,2025-01-16 00:26:25,PLACED,EAST
2657,614.0,2025-03-15 17:25:39,DELIVERED,NORTH
2658,642.0,2024-10-15 06:29:38,DELIVERED,WEST
2659,649.0,2024-10-12 07:52:53,SHIPPED,EAST
2660,841.0,2024-09-16 23:05:00,DELIVERED,EAST
2661,899.0,2024-07-26 13:14:20,SHIPPED,NORTH
2662,859.0,2024-08-27 23:14:14,DELIVERED,WEST
2664,352.0,2025-09-22 19:47:35,DELIVERED,WEST
2665,263.0,2025-02-05 08:29:32,DELIVERED,NORTH
2666,639.0,2025-05-19 08:54:00,CANCELLED,SOUTH
2667,894.0,2026-05-29 02:12:00,DELIVERED,EAST
2669,220.0,2025-02-11 13:28:05,DELIVERED,WEST
2670,878.0,2025-09-21 12:51:00,DELIVERED,EAST
2671,542.0,2026-06-12 17:50:45,DELIVERED,SOUTH
2672,590.0,2025-02-19 22:51:05,DELIVERED,WEST
2673,775.0,2025-12-13 23:40:56,DELIVERED,NORTH
2674,178.0,2025-04-11 14:30:58,SHIPPED,WEST
2675,893.0,2026-04-04 20:14:51,SHIPPED,SOUTH
2676,786.0,2025-09-22 06:05:04,DELIVERED,WEST
2678,776.0,2026-07-04 17:49:15,SHIPPED,NORTH
2679,970.0,2026-03-20 19:49:54,DELIVERED,NORTH
2680,211.0,2024-10-23 14:28:51,DELIVERED,SOUTH
2681,220.0,2024-11-23 23:08:36,DELIVERED,EAST
2683,846.0,2025-10-10 03:50:15,PLACED,SOUTH
2684,358.0,2025-03-22 22:31:48,PLACED,EAST
2685,868.0,2025-12-26 11:12:08,DELIVERED,NORTH
2686,365.0,2026-01-22 11:49:30,SHIPPED,EAST
2687,58.0,2024-12-25 11:50:06,DELIVERED,EAST
2688,221.0,2026-03-29 00:38:33,DELIVERED,NORTH
2689,495.0,2025-05-04 23:22:23,RETURNED,SOUTH
2690,284.0,2024-10-28 03:47:23,DELIVERED,WEST
2691,400.0,2026-05-31 08:21:04,DELIVERED,SOUTH
2692,383.0,2025-06-06 11:15:36,SHIPPED,SOUTH
2693,15.0,2025-01-16 14:29:54,DELIVERED,SOUTH
2694,103.0,2025-04-25 09:56:21,PLACED,SOUTH
2695,539.0,2026-01-11 11:01:08,SHIPPED,WEST
2697,156.0,2026-04-24 17:24:46,DELIVERED,SOUTH
2698,822.0,2026-03-17 21:40:11,DELIVERED,SOUTH
2702,176.0,2024-11-19 06:43:24,DELIVERED,WEST
2703,762.0,2025-09-29 00:25:00,DELIVERED,WEST
2704,123.0,2025-07-11 23:26:19,DELIVERED,EAST
2705,812.0,2025-12-02 17:07:54,DELIVERED,NORTH
2706,7.0,2025-01-11 07:41:58,DELIVERED,SOUTH
2707,778.0,2025-07-22 01:35:19,CANCELLED,SOUTH
2708,148.0,2026-05-27 15:37:34,SHIPPED,SOUTH
2709,602.0,2026-05-06 22:35:23,RETURNED,NORTH
2710,313.0,2024-07-15 22:14:17,DELIVERED,SOUTH
2711,24.0,2025-08-30 11:59:15,DELIVERED,EAST
2712,231.0,2026-01-12 15:17:07,PLACED,WEST
2714,354.0,2025-08-16 06:23:40,DELIVERED,NORTH
2715,135.0,2026-05-18 14:40:08,SHIPPED,NORTH
2716,441.0,2026-05-28 11:11:04,DELIVERED,EAST
2717,822.0,2025-09-10 06:09:59,DELIVERED,WEST
2718,931.0,2025-12-14 21:22:26,SHIPPED,WEST
2719,61.0,2026-04-22 04:32:34,SHIPPED,WEST
2720,524.0,2025-04-14 23:20:28,DELIVERED,NORTH
2721,113.0,2026-04-28 17:51:05,DELIVERED,SOUTH
2722,308.0,2026-01-10 09:26:07,DELIVERED,SOUTH
2723,986.0,2024-09-07 12:33:14,SHIPPED,EAST
2724,286.0,2024-12-14 03:30:27,SHIPPED,NORTH
2725,121.0,2026-03-26 01:28:45,DELIVERED,EAST
2727,745.0,2025-05-10 22:04:21,SHIPPED,NORTH
2728,337.0,2025-08-28 09:22:33,SHIPPED,NORTH
2732,772.0,2025-05-15 20:53:50,SHIPPED,WEST
2733,468.0,2026-06-18 22:24:08,DELIVERED,WEST
2735,863.0,2026-06-29 01:19:54,DELIVERED,WEST
2736,265.0,2025-06-02 06:00:52,PLACED,EAST
2737,256.0,2025-07-18 02:28:04,DELIVERED,SOUTH
2738,85.0,2024-12-29 08:59:32,PLACED,NORTH
2739,569.0,2024-11-20 04:29:47,DELIVERED,SOUTH
2740,986.0,2025-04-09 17:04:59,PLACED,EAST
2741,681.0,2024-09-17 02:50:23,DELIVERED,SOUTH
2742,421.0,2026-04-10 19:31:55,CANCELLED,EAST
2743,912.0,2025-11-11 11:27:18,DELIVERED,SOUTH
2744,98.0,2025-09-04 13:25:18,DELIVERED,NORTH
2745,724.0,2025-11-17 03:41:40,DELIVERED,SOUTH
2746,669.0,2025-02-13 15:26:34,CANCELLED,EAST
2747,153.0,2025-04-02 10:40:52,PLACED,EAST
2748,72.0,2026-06-21 09:15:19,CANCELLED,WEST
2749,935.0,2025-11-27 13:23:04,DELIVERED,SOUTH
2750,228.0,2025-02-11 19:06:07,PLACED,NORTH
2751,97.0,2025-04-10 22:53:34,SHIPPED,EAST
2752,119.0,2025-11-19 19:55:10,DELIVERED,EAST
2753,19.0,2025-04-24 00:28:01,DELIVERED,NORTH
2754,617.0,2025-05-14 10:01:28,DELIVERED,NORTH
2755,131.0,2026-05-07 02:15:50,DELIVERED,NORTH
2756,901.0,2026-01-20 00:49:38,RETURNED,SOUTH
2757,948.0,2024-10-04 06:04:14,PLACED,NORTH
2758,271.0,2025-10-16 22:17:47,PLACED,WEST
2759,333.0,2024-07-13 15:19:01,DELIVERED,EAST
2760,743.0,2024-09-30 04:55:17,DELIVERED,SOUTH
2761,430.0,2025-07-21 18:25:17,SHIPPED,NORTH
2763,317.0,2025-07-09 04:08:54,SHIPPED,WEST
2764,420.0,2025-10-21 15:19:39,DELIVERED,NORTH
2765,130.0,2024-07-31 01:01:38,SHIPPED,WEST
2766,522.0,2025-09-24 03:37:02,DELIVERED,EAST
2767,802.0,2024-11-22 09:13:30,SHIPPED,NORTH
2768,637.0,2025-07-12 20:34:43,DELIVERED,WEST
2769,865.0,2025-08-07 04:13:18,DELIVERED,NORTH
2770,593.0,2024-12-15 05:55:25,PLACED,WEST
2771,112.0,2026-06-14 16:35:54,DELIVERED,EAST
2772,129.0,2025-04-06 07:55:14,DELIVERED,EAST
2773,744.0,2025-07-06 03:48:57,DELIVERED,SOUTH
2774,155.0,2025-09-22 09:28:50,DELIVERED,EAST
2775,770.0,2026-03-24 16:13:46,DELIVERED,SOUTH
2777,104.0,2026-04-23 22:08:37,DELIVERED,NORTH
2778,475.0,2026-03-19 09:10:42,DELIVERED,EAST
2779,694.0,2026-07-08 04:25:57,DELIVERED,SOUTH
2780,541.0,2026-06-23 01:17:35,DELIVERED,NORTH
2781,415.0,2025-08-12 02:24:41,DELIVERED,NORTH
2782,45.0,2026-01-19 06:38:41,DELIVERED,EAST
2783,768.0,2025-02-25 07:04:36,SHIPPED,NORTH
2784,412.0,2025-02-06 11:45:45,RETURNED,WEST
2786,60.0,2025-06-17 18:07:28,DELIVERED,NORTH
2787,564.0,2024-09-14 20:07:48,CANCELLED,NORTH
2788,827.0,2025-10-19 00:37:37,SHIPPED,WEST
2789,247.0,2025-11-14 07:07:52,DELIVERED,WEST
2790,569.0,2026-06-24 08:12:59,SHIPPED,WEST
2791,160.0,2026-06-30 06:23:37,DELIVERED,NORTH
2792,265.0,2025-03-29 19:19:18,DELIVERED,WEST
2793,337.0,2025-10-16 04:37:01,DELIVERED,NORTH
2794,449.0,2025-02-24 12:25:43,SHIPPED,NORTH
2796,4.0,2025-07-05 10:26:00,DELIVERED,NORTH
2797,480.0,2025-12-09 05:23:25,DELIVERED,NORTH
2798,482.0,2025-10-10 08:29:28,DELIVERED,WEST
2799,503.0,2024-10-18 15:32:51,DELIVERED,SOUTH
2801,294.0,2025-12-23 09:48:04,DELIVERED,EAST
2802,477.0,2025-04-15 16:25:34,PLACED,EAST
2803,301.0,2025-05-25 20:23:32,SHIPPED,WEST
2804,167.0,2025-07-12 23:49:14,DELIVERED,WEST
2805,782.0,2026-01-30 06:30:26,DELIVERED,WEST
2806,21.0,2025-02-26 20:19:42,DELIVERED,NORTH
2807,707.0,2025-01-19 20:48:51,RETURNED,EAST
2808,963.0,2024-12-30 07:05:14,DELIVERED,NORTH
2809,917.0,2025-06-14 00:41:49,PLACED,WEST
2810,223.0,2024-11-28 06:04:55,CANCELLED,EAST
2811,161.0,2025-06-04 04:04:01,DELIVERED,NORTH
2812,887.0,2025-09-30 04:01:47,DELIVERED,EAST
2813,226.0,2026-06-06 01:42:37,SHIPPED,WEST
2815,378.0,2025-09-11 02:24:49,DELIVERED,WEST
2816,414.0,2026-04-14 15:41:24,DELIVERED,EAST
2818,283.0,2024-09-15 15:07:45,DELIVERED,SOUTH
2819,840.0,2026-03-18 23:43:14,DELIVERED,NORTH
2820,253.0,2026-01-09 04:06:04,DELIVERED,NORTH
2821,789.0,2026-01-26 10:57:48,DELIVERED,NORTH
2822,607.0,2026-07-06 02:08:13,DELIVERED,EAST
2823,159.0,2026-01-16 10:52:01,PLACED,WEST
2824,752.0,2025-12-26 17:53:07,DELIVERED,WEST
2825,863.0,2025-04-28 19:18:23,DELIVERED,WEST
2826,38.0,2025-03-24 20:32:18,PLACED,SOUTH
2827,513.0,2025-05-30 15:18:27,DELIVERED,WEST
2828,657.0,2024-07-31 09:20:28,DELIVERED,SOUTH
2829,326.0,2024-12-26 22:58:53,PLACED,SOUTH
2830,304.0,2025-03-09 07:13:55,DELIVERED,EAST
2831,688.0,2025-11-17 13:46:15,DELIVERED,EAST
2832,770.0,2026-04-11 09:21:52,RETURNED,WEST
2833,529.0,2026-03-02 18:45:36,DELIVERED,WEST
2834,11.0,2025-08-23 15:25:35,DELIVERED,SOUTH
2835,70.0,2026-05-03 16:50:33,CANCELLED,SOUTH
2836,991.0,2024-12-11 10:49:10,DELIVERED,EAST
2837,224.0,2024-11-10 10:37:33,DELIVERED,WEST
2838,417.0,2026-03-30 14:05:08,DELIVERED,WEST
2839,240.0,2024-10-23 16:12:47,DELIVERED,SOUTH
2840,356.0,2025-08-18 14:40:07,CANCELLED,SOUTH
2841,592.0,2025-03-23 17:05:56,CANCELLED,WEST
2842,264.0,2024-07-29 15:17:14,DELIVERED,EAST
2843,60.0,2026-05-17 12:10:38,DELIVERED,WEST
2844,353.0,2024-09-02 01:53:55,PLACED,NORTH
2845,801.0,2025-02-07 02:18:08,SHIPPED,SOUTH
2846,768.0,2025-04-01 02:22:22,SHIPPED,NORTH
2847,180.0,2025-05-30 18:17:00,SHIPPED,NORTH
2848,851.0,2024-07-28 21:04:26,DELIVERED,NORTH
2849,110.0,2026-05-14 03:03:51,SHIPPED,EAST
2850,275.0,2024-11-27 16:57:16,DELIVERED,NORTH
2851,963.0,2026-06-28 03:42:54,DELIVERED,SOUTH
2854,408.0,2024-10-26 04:51:17,PLACED,NORTH
2855,462.0,2024-11-21 21:25:58,PLACED,SOUTH
2856,83.0,2025-09-15 11:45:53,DELIVERED,NORTH
2857,702.0,2026-05-01 01:19:33,DELIVERED,SOUTH
2858,856.0,2026-03-20 02:05:58,SHIPPED,SOUTH
2859,884.0,2025-05-30 02:56:25,SHIPPED,WEST
2861,775.0,2024-08-03 02:58:40,SHIPPED,EAST
2862,628.0,2025-05-05 17:44:25,SHIPPED,SOUTH
2863,231.0,2025-11-29 21:14:52,RETURNED,WEST
2864,882.0,2025-10-17 00:56:07,SHIPPED,WEST
2865,668.0,2025-03-06 22:59:38,DELIVERED,WEST
2866,851.0,2025-11-21 22:56:31,DELIVERED,EAST
2867,465.0,2024-11-24 18:46:21,DELIVERED,SOUTH
2868,272.0,2026-04-28 04:40:34,DELIVERED,WEST
2869,518.0,2026-05-22 09:40:56,DELIVERED,WEST
2870,373.0,2024-11-22 16:21:44,PLACED,NORTH
2871,682.0,2025-07-01 11:31:37,RETURNED,SOUTH
2872,170.0,2026-06-23 22:16:23,DELIVERED,EAST
2873,244.0,2024-12-02 22:59:01,DELIVERED,NORTH
2874,178.0,2025-04-04 07:45:41,SHIPPED,SOUTH
2875,981.0,2025-02-11 14:36:47,PLACED,EAST
2876,825.0,2024-09-24 20:11:10,PLACED,SOUTH
2877,291.0,2025-03-11 00:56:23,DELIVERED,SOUTH
2878,595.0,2026-02-12 11:51:14,DELIVERED,SOUTH
2879,774.0,2025-02-15 21:41:31,SHIPPED,SOUTH
2880,168.0,2025-03-09 06:27:24,DELIVERED,NORTH
2881,765.0,2025-10-26 07:00:05,SHIPPED,SOUTH
2882,808.0,2025-08-20 08:34:44,SHIPPED,NORTH
2883,342.0,2024-08-04 12:13:07,CANCELLED,SOUTH
2884,121.0,2024-12-21 08:00:24,DELIVERED,NORTH
2885,317.0,2025-08-15 19:04:25,PLACED,NORTH
2886,610.0,2025-09-15 10:01:33,PLACED,SOUTH
2887,351.0,2025-01-24 17:08:14,DELIVERED,SOUTH
2888,78.0,2024-08-27 12:32:26,DELIVERED,WEST
2889,434.0,2025-02-28 03:51:16,DELIVERED,WEST
2890,106.0,2024-09-16 00:25:13,PLACED,WEST
2892,901.0,2024-08-24 21:19:34,DELIVERED,EAST
2893,171.0,2026-06-09 17:23:36,DELIVERED,EAST
2894,326.0,2024-10-28 19:09:19,DELIVERED,NORTH
2895,108.0,2024-07-27 08:45:39,PLACED,WEST
2896,606.0,2026-06-10 10:33:20,DELIVERED,SOUTH
2897,760.0,2026-03-01 22:32:03,RETURNED,SOUTH
2898,261.0,2026-04-16 08:20:55,DELIVERED,NORTH
2900,442.0,2026-03-21 00:07:52,DELIVERED,SOUTH
2901,776.0,2024-12-29 23:43:57,DELIVERED,EAST
2902,894.0,2024-11-09 21:04:23,DELIVERED,EAST
2903,282.0,2026-06-15 07:53:24,DELIVERED,EAST
2904,544.0,2025-04-20 08:28:22,SHIPPED,EAST
2905,728.0,2026-02-26 20:08:18,DELIVERED,NORTH
2906,273.0,2025-07-13 17:07:28,DELIVERED,SOUTH
2907,947.0,2026-05-03 01:22:42,DELIVERED,EAST
2908,600.0,2025-04-17 10:53:19,SHIPPED,EAST
2910,905.0,2025-10-06 01:14:11,DELIVERED,SOUTH
2911,258.0,2026-03-28 00:34:23,PLACED,SOUTH
2912,252.0,2025-03-24 14:37:25,DELIVERED,SOUTH
2913,807.0,2025-08-24 04:45:51,DELIVERED,SOUTH
2914,455.0,2025-11-06 16:27:13,PLACED,EAST
2915,54.0,2025-10-22 03:24:44,SHIPPED,NORTH
2918,182.0,2025-11-07 13:10:10,DELIVERED,NORTH
2920,148.0,2025-01-22 15:16:52,DELIVERED,EAST
2921,946.0,2026-03-03 22:16:28,DELIVERED,WEST
2922,892.0,2025-11-29 12:42:20,DELIVERED,EAST
2924,456.0,2024-10-12 11:25:33,DELIVERED,NORTH
2925,889.0,2025-02-08 11:38:19,SHIPPED,EAST
2926,96.0,2025-10-26 23:49:00,CANCELLED,NORTH
2927,283.0,2024-11-25 14:55:16,CANCELLED,SOUTH
2928,476.0,2025-04-17 21:10:37,DELIVERED,WEST
2929,916.0,2025-11-02 20:59:37,DELIVERED,SOUTH
2930,619.0,2026-06-03 18:04:08,PLACED,EAST
2931,829.0,2025-02-15 07:05:05,DELIVERED,WEST
2933,715.0,2024-07-20 08:11:20,SHIPPED,SOUTH
2934,274.0,2025-11-20 14:05:14,DELIVERED,SOUTH
2935,439.0,2024-12-21 06:04:00,DELIVERED,WEST
2936,460.0,2026-02-04 14:46:24,SHIPPED,EAST
2937,379.0,2025-09-01 14:58:51,DELIVERED,WEST
2938,43.0,2025-05-16 16:38:45,SHIPPED,WEST
2940,896.0,2026-05-21 16:51:53,DELIVERED,EAST
2941,401.0,2024-10-03 21:27:12,DELIVERED,NORTH
2942,34.0,2026-01-11 21:08:49,DELIVERED,EAST
2943,52.0,2025-06-01 20:49:42,DELIVERED,NORTH
2944,467.0,2026-03-01 06:17:22,SHIPPED,SOUTH
2945,406.0,2024-11-12 20:57:59,DELIVERED,EAST
2946,263.0,2025-06-22 11:29:56,SHIPPED,WEST
2947,414.0,2025-08-13 22:42:43,RETURNED,NORTH
2948,305.0,2026-06-30 03:48:03,DELIVERED,NORTH
2949,153.0,2026-07-08 16:34:24,SHIPPED,NORTH
2953,607.0,2024-10-11 04:48:25,DELIVERED,WEST
2954,23.0,2026-01-18 00:21:14,DELIVERED,NORTH
2955,139.0,2025-12-11 11:02:29,DELIVERED,WEST
2956,658.0,2025-10-28 05:56:45,PLACED,WEST
2957,520.0,2025-05-08 00:27:37,DELIVERED,NORTH
2958,770.0,2026-06-30 03:48:35,DELIVERED,SOUTH
2959,711.0,2026-02-17 22:37:45,DELIVERED,WEST
2961,653.0,2024-12-16 12:56:14,DELIVERED,WEST
2962,664.0,2025-08-16 06:09:18,DELIVERED,NORTH
2963,412.0,2024-12-06 08:53:37,DELIVERED,SOUTH
2964,63.0,2024-09-03 18:46:46,SHIPPED,NORTH
2965,967.0,2025-11-12 21:50:58,DELIVERED,NORTH
2966,581.0,2026-03-01 08:37:36,DELIVERED,SOUTH
2967,331.0,2024-08-30 14:12:48,DELIVERED,SOUTH
2968,469.0,2025-04-23 05:30:21,DELIVERED,EAST
2969,176.0,2026-06-16 14:53:03,PLACED,SOUTH
2970,90.0,2026-02-25 01:22:57,DELIVERED,NORTH
2971,368.0,2024-07-27 10:30:55,DELIVERED,NORTH
2972,614.0,2025-04-10 22:08:08,DELIVERED,WEST
2973,377.0,2025-04-23 02:53:35,SHIPPED,EAST
2974,935.0,2026-03-30 14:17:12,DELIVERED,SOUTH
2975,715.0,2025-02-01 09:38:33,DELIVERED,NORTH
2976,552.0,2026-03-02 21:28:21,DELIVERED,NORTH
2977,386.0,2026-07-08 06:24:42,SHIPPED,NORTH
2978,661.0,2025-04-11 20:34:05,DELIVERED,NORTH
2979,667.0,2025-01-05 02:33:11,DELIVERED,SOUTH
2980,670.0,2025-03-08 07:20:52,SHIPPED,WEST
2981,118.0,2024-07-15 21:23:50,RETURNED,WEST
2982,44.0,2026-05-27 14:28:55,PLACED,NORTH
2983,920.0,2024-09-02 23:25:53,DELIVERED,WEST
2984,170.0,2025-07-20 07:03:52,SHIPPED,EAST
2985,863.0,2024-07-12 23:38:34,PLACED,NORTH
2986,529.0,2024-10-17 15:06:52,DELIVERED,SOUTH
2987,479.0,2026-05-02 04:12:13,DELIVERED,NORTH
2988,607.0,2026-04-28 21:37:25,DELIVERED,WEST
2989,176.0,2026-05-14 19:41:35,SHIPPED,NORTH
2990,861.0,2026-04-05 21:10:10,DELIVERED,SOUTH
2991,432.0,2025-04-13 05:45:46,SHIPPED,EAST
2992,823.0,2025-09-23 18:20:20,SHIPPED,EAST
2993,535.0,2026-04-23 15:18:19,DELIVERED,NORTH
2994,754.0,2026-06-24 12:30:05,CANCELLED,SOUTH
2995,674.0,2026-02-10 20:49:24,DELIVERED,NORTH
2996,160.0,2025-04-13 23:40:35,SHIPPED,SOUTH
2997,273.0,2025-10-31 23:31:45,DELIVERED,NORTH
2998,386.0,2025-03-19 05:15:50,SHIPPED,EAST
2999,326.0,2026-03-25 13:50:53,DELIVERED,NORTH
3000,228.0,2026-02-21 08:36:47,DELIVERED,NORTH
3001,835.0,2024-07-31 12:29:11,CANCELLED,NORTH
3002,895.0,2025-12-27 02:37:32,DELIVERED,SOUTH
3003,896.0,2025-01-07 18:59:02,DELIVERED,EAST
3004,730.0,2024-10-07 23:43:38,SHIPPED,SOUTH
3005,40.0,2025-06-18 17:10:20,DELIVERED,WEST
3006,76.0,2025-02-14 17:32:48,DELIVERED,WEST
3007,876.0,2026-01-25 10:17:14,SHIPPED,NORTH
3008,191.0,2025-03-01 00:04:27,SHIPPED,WEST
3009,132.0,2025-05-29 03:19:51,PLACED,WEST
