item_id,order_id,product_id,quantity,unit_price,discount_percent
8579,1773,484,6,344.23,28.42
8580,1206,208,4,1368.17,15.46
8581,2070,443,7,957.78,87.12
8582,3336,513,4,1972.4,52.74
8583,1257,323,5,2285.53,28.0
8584,3031,582,8,1596.32,95.33
8585,4151,2,9,2194.59,76.93
8586,4833,282,10,1232.53,62.87
8587,4454,477,3,335.63,55.07
8588,4825,152,7,461.98,83.62
8589,4728,233,7,569.27,35.94
8590,674,273,4,516.82,82.34
8591,3039,224,10,1178.22,42.21
8592,1263,299,9,145.35,74.0
8593,2177,120,2,2468.66,85.97
8594,2350,465,10,61.1,25.68
8595,4958,197,9,2499.1,86.37
8596,3279,317,10,1545.4,60.2
8597,4694,517,3,410.8,8.89
8598,2170,367,5,1531.9,50.83
8599,4693,129,7,1852.84,10.71
8600,550,534,2,1170.87,74.4
8601,111,141,1,1502.31,46.7
8602,120,595,9,1959.76,26.38
8603,3992,376,8,81.3,85.8
8604,586,138,5,2331.23,12.54
8605,665,80,8,1006.97,20.48
8606,3504,314,10,858.51,39.57
8607,2517,416,7,1914.37,10.99
8608,3786,390,2,2297.42,57.12
8609,662,116,10,83.62,55.54
8610,4457,201,10,1729.72,60.88
8611,1568,582,8,849.56,45.78
8612,786,195,7,123.87,27.01
8614,1866,453,5,1983.83,23.83
8615,115,502,1,315.4,65.94
8616,4754,118,7,1574.02,95.96
8617,859,539,1,518.23,78.28
8618,3574,594,5,1767.15,27.97
8620,2630,122,6,137.64,16.53
8621,3045,466,5,2118.25,16.69
8622,4842,149,9,2404.37,30.79
8623,4243,534,7,1430.06,58.76
8624,128,203,5,2228.4,64.56
8625,4197,296,1,1987.09,94.64
8626,1458,428,8,2420.78,31.43
8627,3670,524,10,1341.6,76.14
8628,1126,560,6,305.76,55.65
8629,1229,450,7,289.27,94.08
8630,4123,88,6,784.32,24.92
8631,4420,57,6,1373.87,1.48
8632,3568,211,8,603.32,59.11
8633,4478,169,3,1534.58,9.2
8634,2194,214,9,1333.89,69.78
8635,4143,52,2,1782.09,72.14
8636,2747,47,9,517.23,3.59
8637,2755,350,7,2000.96,33.96
8638,1086,206,9,1319.06,63.77
8639,189,15,2,1012.51,89.21
8640,1131,134,4,923.87,10.96
8642,4767,271,8,889.07,5.8
8643,4832,362,6,424.81,15.25
8644,4697,565,5,2189.48,38.81
8645,2548,164,8,362.25,36.14
8646,4625,173,9,1966.66,46.97
8647,981,238,6,25.14,59.23
8648,1886,156,4,2473.32,56.52
8649,727,307,3,165.08,18.2
8650,4156,33,3,1353.47,28.84
8651,2024,330,7,831.5,1.72
8652,3516,436,7,2450.04,84.38
8653,3956,119,6,612.36,65.68
8654,218,343,8,1180.09,11.02
8655,3635,171,4,2186.19,31.86
8656,1345,334,7,1157.36,21.22
8657,3110,541,2,724.07,34.89
8658,1277,54,7,1932.62,19.53
8660,332,178,10,1872.92,87.52
8661,3859,509,2,2467.76,62.2
8662,2077,400,1,115.79,14.18
8663,916,173,9,1117.92,90.45
8664,3775,344,6,1971.36,84.19
8665,1465,502,3,1083.18,23.79
8666,1440,582,1,482.52,0.03
8667,2783,93,5,1710.94,8.92
8669,4995,284,2,1919.02,1.93
8670,4283,73,3,1280.58,22.07
8671,2495,550,6,2220.44,78.52
8672,4093,184,4,1072.81,13.19
8673,2726,419,2,1225.32,65.5
8674,87,78,10,462.23,50.03
8675,934,454,5,169.22,65.15
8676,1544,387,5,174.33,59.22
8677,1560,69,8,790.95,23.84
8678,1604,502,10,1800.86,41.22
8679,4729,125,10,2222.46,18.67
8680,2656,219,1,1909.27,49.13
8681,406,269,9,1314.03,75.66
8682,2350,151,8,2352.17,65.64
8683,4610,5,7,2089.44,11.32
8684,88,574,8,2112.45,61.92
8685,1867,509,3,1591.81,16.99
8686,3764,238,1,535.4,51.35
8687,2719,129,1,900.98,73.96
8688,3051,208,1,743.44,31.38
8689,493,143,6,1895.25,48.38
8690,2255,322,6,845.26,78.57
8692,4199,201,2,1209.86,6.23
8693,4581,39,8,664.55,6.62
8694,3508,470,9,510.58,97.58
8695,2462,533,7,1372.18,72.75
8696,2663,248,2,1533.92,95.42
8697,1786,192,6,2205.21,93.05
8698,4894,393,6,496.75,41.59
8700,3950,87,2,1485.21,29.73
8701,2606,135,5,1260.06,23.61
8702,1968,515,2,1490.32,1.11
8703,4503,129,1,476.86,66.52
8704,4640,333,4,2061.66,66.92
8705,2531,316,6,1600.09,40.29
8706,1476,330,4,1766.65,22.45
8707,3707,490,5,1285.97,71.17
8708,1842,129,8,323.1,39.76
8709,652,303,8,204.7,48.41
8710,4053,467,5,1170.07,30.69
8711,3782,532,7,2178.95,30.95
8712,282,71,7,1199.12,84.17
8713,2101,191,2,625.22,74.35
8714,1876,462,9,372.09,88.75
8715,1916,311,7,1005.1,19.65
8716,23,186,2,627.02,84.24
8717,3477,228,4,1094.45,57.95
8718,3614,565,10,1129.8,3.62
8719,2184,341,2,514.06,71.49
8720,761,486,4,2146.32,0.02
8721,1999,79,9,1013.41,26.8
8722,4693,61,1,204.1,7.15
8723,1304,128,2,1578.43,34.95
8724,2033,569,3,185.07,68.36
8725,2341,427,1,1567.89,43.75
8726,2689,253,10,1734.49,69.63
8727,2896,331,7,2238.22,16.71
8728,76,561,2,1787.12,31.44
8729,2175,535,10,1090.66,29.8
8730,1821,186,8,1487.48,99.97
8731,211,546,1,1760.26,88.41
8732,4788,514,1,784.93,91.52
8733,3911,425,6,228.3,74.05
8734,4393,10,9,442.41,86.83
8735,2185,219,3,692.59,74.11
8736,2194,224,5,2329.27,72.15
8737,2390,558,5,882.12,59.96
8738,1621,85,7,1377.13,59.15
8739,1971,286,5,1168.94,91.33
8740,3681,455,8,499.38,43.75
8741,3126,70,9,1682.95,86.17
8742,1921,314,9,410.87,34.26
8743,3842,450,8,414.29,17.96
8744,1083,582,8,2294.11,49.97
8745,4201,94,3,1379.9,89.47
8746,2970,233,6,1790.09,86.25
8747,1262,40,8,2362.75,60.92
8748,3387,354,10,398.09,0.59
8749,3754,71,1,1306.49,9.2
8750,1348,152,9,2406.4,58.75
8751,1173,344,4,901.42,9.33
8752,1569,269,6,1535.94,89.2
8753,4021,235,8,1271.76,20.54
8754,752,155,10,2015.42,9.21
8755,263,89,1,591.85,92.61
8756,334,371,9,1609.2,1.56
8757,1131,279,4,626.27,26.89
8758,4399,577,5,84.58,89.35
8759,3648,181,8,158.63,28.24
8760,1147,486,5,1093.24,25.84
8761,3870,185,10,424.11,23.17
8762,4744,548,8,1749.87,70.16
8763,65,261,9,1326.4,59.77
8764,4622,510,10,1383.3,47.66
8765,3546,595,7,2314.74,74.15
8766,4331,457,2,1759.83,87.69
8767,971,88,5,1294.2,74.79
8768,4854,454,8,1643.22,57.3
8769,762,416,5,1804.17,48.3
8770,2,184,2,1752.69,43.83
8771,123,52,4,287.21,77.94
8772,84,302,6,902.89,18.78
8773,1647,263,2,1659.55,72.8
8774,3968,297,6,1030.07,49.02
8775,2459,150,7,162.52,60.39
8776,2336,353,7,2398.14,6.05
8777,929,526,1,2454.67,30.66
8778,1303,1,3,1475.86,3.75
8779,2357,314,2,532.12,69.91
8780,1627,535,10,812.78,75.48
8782,4261,92,4,1707.86,33.42
8783,2077,411,3,467.98,27.24
8784,3943,460,1,154.22,33.13
8785,1961,438,4,2055.63,72.42
8786,3697,103,10,2121.08,1.7
8787,1086,10,10,1407.94,39.44
8788,1326,373,6,166.4,70.39
8789,3029,375,10,2461.38,78.85
8790,2443,427,3,33.6,54.12
8791,4842,322,2,355.08,72.38
8792,3597,324,2,611.48,18.3
8793,678,152,6,2196.56,79.33
8794,4373,353,4,1372.57,91.27
8795,1624,198,5,294.87,26.77
8796,4949,224,6,1446.31,14.21
8797,4059,490,1,164.18,79.66
8798,2262,7,10,1084.91,32.26
8800,2077,572,5,481.51,73.98
8801,3468,333,9,1758.58,8.76
8802,568,541,9,687.06,48.66
8803,4668,33,7,737.44,91.55
8804,1449,313,8,556.33,40.16
8805,16,436,2,2130.82,91.82
8806,1432,371,1,1384.82,23.81
8807,3133,563,7,2329.8,14.95
8808,1719,531,5,1579.84,82.74
8809,543,111,7,1228.33,92.33
8810,3620,414,6,1157.86,52.3
8811,3363,311,10,715.56,23.07
8812,4005,384,3,957.64,55.17
8813,1839,482,1,995.86,18.09
8814,594,552,2,1798.12,73.15
8815,4042,549,3,1965.24,18.81
8816,1953,334,4,21.93,80.53
8817,3537,489,3,1809.97,68.03
8818,1079,465,4,1326.95,25.47
8819,4003,387,10,1178.76,29.86
8820,3256,315,9,2442.67,54.64
8821,4154,494,8,1768.61,77.55
8822,1278,581,4,673.97,36.77
8823,282,139,8,690.34,9.51
8824,3347,580,3,2411.26,16.36
8825,4382,90,10,1090.98,30.24
8826,2188,561,1,1470.74,91.88
8827,1794,25,1,1709.88,93.6
8828,4170,232,8,2303.71,16.09
8829,3596,89,1,775.67,87.2
8830,505,197,8,1912.93,13.28
8831,694,255,7,1868.91,12.22
8832,1359,355,8,461.95,51.22
8833,3498,200,4,2114.47,18.54
8834,582,494,3,2445.23,66.96
8835,2731,472,1,1829.35,0.79
8836,4847,278,8,170.51,77.63
8837,4279,450,5,1422.02,5.16
8838,4211,395,4,1042.2,59.71
8839,3165,109,2,1363.85,70.6
8840,1129,139,8,428.36,26.01
8841,844,590,8,901.33,40.9
8842,1647,27,7,987.05,44.0
8843,2646,292,8,649.46,74.46
8844,4231,141,6,2206.49,85.16
8845,3969,128,5,2202.11,56.25
8846,638,442,6,1337.31,46.68
8847,522,570,8,690.36,28.07
8848,4229,37,7,567.08,40.37
8849,2833,427,7,718.59,5.57
8850,2546,184,9,414.07,18.02
8851,3206,118,4,2443.23,53.01
8852,997,258,8,2260.27,5.16
8853,412,411,1,1280.39,55.35
8854,1062,257,7,1301.95,67.49
8855,4039,220,2,1408.0,74.54
8856,376,33,3,1973.9,29.84
8857,50,352,4,100.72,78.01
8858,2044,546,10,128.24,88.92
8859,650,238,2,2457.01,95.65
8860,1227,288,8,2407.23,62.71
8861,2086,188,2,2350.4,66.41
8862,2598,259,7,1403.44,34.35
8863,1035,65,1,1882.2,75.08
8864,2204,42,4,1131.44,6.32
8865,3253,254,3,438.05,49.13
8866,2166,526,10,1189.85,36.47
8867,2811,508,4,1353.24,44.74
8868,1992,163,10,2239.64,52.17
8869,2464,177,7,1432.08,45.66
8870,1269,288,5,783.92,86.44
8871,1697,435,8,2135.24,46.65
8872,1135,123,4,1881.57,14.17
8873,2748,565,8,1842.35,6.04
8874,2404,497,10,2154.47,40.9
8875,3844,496,1,100.43,77.76
8876,2125,370,5,2127.25,84.29
8877,4530,144,2,521.05,27.51
8878,4621,230,8,316.07,26.94
8879,3612,333,6,713.45,8.71
8880,4058,570,1,500.83,38.66
8881,3210,586,7,1078.03,89.62
8882,1032,530,8,961.0,71.28
8883,1815,37,9,56.39,26.58
8884,3645,8,2,680.88,26.45
8885,1346,259,10,129.03,91.49
8886,3563,431,7,60.96,87.52
8887,3083,271,7,963.94,46.59
8888,3484,417,9,511.2,1.1
8889,1581,483,4,924.42,68.86
8890,3708,397,9,1116.97,66.47
8891,902,210,9,1686.71,63.57
8892,4182,371,3,2383.55,15.23
8893,4302,223,7,1476.56,50.5
8894,934,210,7,1476.66,32.27
8895,2661,275,4,2206.99,67.31
8896,1513,333,7,2362.08,99.67
8897,4193,74,9,2467.51,49.55
8898,3977,489,9,2272.1,14.92
8899,3738,231,9,1085.64,36.4
8901,2683,137,4,814.92,6.11
8902,4644,444,1,491.76,52.62
8903,3312,249,1,501.78,7.74
8904,2841,231,7,2437.65,21.81
8905,268,215,6,1303.15,1.12
8906,2746,513,2,1904.81,47.43
8907,1478,307,1,1652.01,87.18
8908,1955,286,9,1336.65,15.2
8909,2856,334,5,1754.45,31.87
8910,1302,526,6,2173.45,28.41
8911,4282,451,10,1819.2,8.89
8912,4987,32,7,324.03,98.09
8913,3247,72,9,1589.29,64.56
8914,2509,512,9,1952.37,14.54
8915,820,148,8,1456.68,96.1
8916,2351,18,1,1311.58,17.5
8917,4334,126,5,1065.8,31.11
8918,3881,207,4,70.32,5.01
8919,1426,86,10,2154.38,22.63
8920,109,288,1,2259.17,91.32
8921,927,288,7,1171.3,39.45
8923,612,321,10,1408.29,35.56
8924,3430,477,1,634.96,24.33
8925,1274,205,10,1818.7,12.83
8926,1561,420,2,195.88,38.85
8927,4164,304,6,641.16,95.83
8928,1331,429,3,462.74,47.84
8929,2207,335,7,2430.32,38.96
8930,3551,210,3,2236.22,85.16
8931,1027,172,4,1148.02,45.8
8932,3971,436,9,995.24,90.67
8933,4639,418,1,2481.57,87.63
8934,4696,170,6,1595.45,62.59
8935,2766,71,5,1137.96,43.1
8936,4822,247,3,464.93,23.98
8937,4465,486,5,1053.8,0.64
8938,2589,257,1,2093.39,83.33
8939,3426,40,8,2197.48,45.89
8940,735,473,2,398.55,96.82
8941,448,156,6,2055.9,0.09
8942,3298,300,3,973.75,2.31
8943,4249,201,3,1028.53,36.07
8944,733,355,9,2048.5,52.3
8945,1763,546,5,2298.1,68.01
8946,4186,441,2,2317.27,41.76
8947,2441,307,6,1059.45,26.98
8948,4045,510,4,463.26,4.69
8949,390,192,8,1367.31,15.71
8950,4642,546,8,124.22,77.82
8951,4188,592,9,837.97,47.94
8952,3196,213,5,73.46,89.02
8953,302,372,6,1344.59,71.36
8954,2544,526,8,1078.6,6.08
8955,2452,143,6,905.86,53.05
8956,415,359,7,883.01,49.17
8957,1862,595,9,1434.89,82.38
8958,4967,104,1,1336.45,28.94
8959,1754,338,9,2425.39,83.88
8960,2896,159,3,2206.54,87.11
8961,289,329,10,2450.33,44.84
8962,3668,453,1,1224.35,55.95
8963,4509,110,1,619.62,37.14
8964,2211,103,6,59.52,20.16
8965,4962,400,7,2489.24,7.69
8966,1613,545,4,2248.16,40.21
8967,1083,258,2,538.33,60.52
8968,1252,536,3,1730.06,30.67
8969,2710,211,1,592.12,30.57
8970,2449,461,6,1813.89,60.74
8971,2146,110,10,1511.74,20.22
8972,4454,185,8,2274.93,37.09
8973,1656,105,4,2379.57,34.78
8974,2701,276,3,2022.32,91.39
8975,4436,498,9,114.97,44.47
8976,2157,61,7,2112.93,0.94
8977,2200,222,7,798.84,76.9
8978,205,551,4,391.41,18.25
8979,2736,16,2,1302.13,18.67
8980,4183,430,5,1618.67,63.56
8981,1783,368,5,844.27,82.25
8982,4298,279,6,2345.09,28.2
8983,1982,353,8,867.76,91.21
8984,2617,511,9,970.74,76.84
8985,1847,311,7,2213.24,26.68
8986,3663,241,8,507.12,76.91
8987,2829,460,2,2196.99,36.88
8988,2403,334,1,508.3,83.06
8989,4076,101,8,539.14,25.36
8990,3373,582,4,385.71,41.03
8991,4312,174,10,2261.84,66.06
8992,1901,39,8,1110.34,37.08
8993,3821,62,5,1954.08,63.91
8994,1007,269,5,2131.24,49.52
8995,807,342,6,1504.03,76.07
8996,4502,381,4,1212.19,76.35
8997,3635,328,2,2041.65,40.15
8998,3663,545,5,822.52,87.98
8999,2082,202,10,1535.04,75.68
9000,684,23,7,1290.67,84.36
9001,4532,364,8,2484.64,96.31
9002,1371,46,5,1255.66,97.65
9003,4594,123,5,592.84,80.14
9004,4964,13,6,710.3,44.49
9005,3890,233,9,20.95,35.86
9006,1468,231,7,1544.28,18.0
9007,726,248,2,2024.29,67.07
9008,4968,474,2,264.13,63.78
9009,1051,329,7,2454.04,89.67
9010,4832,350,5,54.99,87.61
9011,3933,485,7,512.46,59.68
9012,2575,105,9,1131.79,20.82
9013,1139,372,9,368.54,46.0
9014,88,288,5,1903.21,32.89
9015,1843,452,2,2374.85,63.46
9016,3716,548,2,1609.25,17.82
9018,1453,18,9,1497.24,18.96
9019,1704,384,3,788.6,70.25
9020,2729,515,4,1216.3,54.78
9021,122,141,9,342.5,14.07
9022,3379,319,5,266.26,42.45
9023,3126,275,2,851.57,31.2
9024,241,489,4,693.79,21.55
9025,2418,363,10,656.79,76.15
9026,4773,483,3,671.07,74.01
9027,1264,436,8,252.04,90.07
9028,1945,401,8,118.58,55.37
9029,561,446,9,1075.81,15.45
9030,2278,75,3,2426.53,38.1
9031,1623,521,7,2344.17,68.34
9032,2676,447,9,175.49,95.42
9033,2703,429,3,472.61,60.01
9034,4577,225,3,1831.25,24.64
9035,3428,495,3,2449.56,83.72
9036,1589,449,8,1443.32,53.73
9038,4600,383,9,302.92,68.89
9039,4517,106,7,533.3,13.14
9040,4663,370,2,692.06,92.85
9041,202,193,3,390.17,21.37
9042,1823,536,2,1676.42,34.43
9043,4855,339,6,1926.57,73.56
9044,1806,300,8,163.24,28.76
9045,2882,58,7,722.99,43.44
9046,4343,183,4,581.65,41.29
9047,3104,401,9,511.14,8.21
9048,804,455,3,1110.43,45.41
9049,1384,40,7,2191.06,33.64
9050,2163,280,7,2198.02,61.22
9051,2851,51,9,134.53,93.66
9052,1241,419,8,342.25,44.87
9053,992,385,10,1617.11,14.63
9054,4568,79,7,2388.53,89.82
9055,27,519,3,1129.58,10.72
9056,1261,119,7,2405.92,39.57
9057,3102,564,6,60.61,17.14
9058,3876,109,7,2306.6,27.41
9059,1916,405,2,613.38,67.52
9060,3176,6,8,249.45,52.07
9061,4595,283,6,2398.98,77.23
9063,2946,572,1,2286.67,28.41
9064,3877,337,10,2471.83,31.79
9065,3581,447,3,996.47,69.63
9066,2944,469,6,47.05,75.34
9067,423,470,10,2064.47,56.08
9068,634,474,5,671.59,66.88
9069,4526,78,4,1896.42,69.34
9070,103,339,5,1004.84,20.53
9071,2145,340,10,562.14,65.29
9072,4287,265,2,2129.6,34.08
9073,776,501,7,2093.47,36.32
9074,697,211,7,1028.87,27.47
9075,1517,109,10,1599.79,92.78
9076,1593,237,7,374.44,69.24
9077,3066,68,8,716.98,72.1
9078,2695,294,2,1105.57,6.4
9079,3290,365,9,880.77,3.93
9080,3677,390,7,1089.5,79.03
9081,3653,31,3,38.51,5.21
9082,4635,281,9,1159.72,76.93
9083,4596,407,6,414.31,50.61
9084,3350,245,1,1894.47,3.75
9085,3353,129,1,2245.35,42.25
9086,2101,281,7,19.3,77.61
9087,4813,509,10,881.3,76.38
9088,4589,384,1,250.53,51.04
9089,2524,218,7,2464.81,45.23
9090,2594,544,9,244.39,6.48
9091,4493,191,1,2377.92,75.26
9092,2966,457,3,902.55,90.83
9093,3637,564,7,1686.13,19.83
9094,4344,49,5,1589.36,71.72
9095,2234,12,9,794.36,87.21
9096,3812,537,8,2058.19,45.49
9097,2136,413,4,507.81,19.57
9098,4495,191,6,916.62,87.59
9099,1078,568,1,360.02,8.77
9100,1375,548,7,216.13,39.45
9101,3645,386,3,1969.57,77.9
9102,45,51,5,189.67,50.67
9103,1355,64,5,1655.14,62.89
9104,4171,223,2,1738.87,85.49
9105,55,347,9,2256.09,49.56
9106,4371,328,10,2408.57,61.03
9107,1249,553,7,743.18,33.12
9108,4003,480,1,1095.58,60.87
9109,4674,60,10,539.06,72.67
9110,943,593,9,819.3,1.47
9111,3005,583,1,1834.49,38.77
9112,2194,86,4,1471.1,57.14
9113,4913,571,3,2274.36,59.48
9114,4844,336,7,796.35,23.41
9115,2126,205,7,1126.67,69.97
9116,3735,549,2,1475.89,23.05
9117,4333,489,1,359.27,39.09
9118,4263,172,2,1515.78,20.66
9119,2207,316,2,1403.3,44.97
9120,3199,246,10,2111.65,33.0
9121,402,290,8,2242.21,77.75
9122,2881,154,1,1954.16,12.67
9123,286,582,1,1407.26,78.12
9124,1927,377,1,368.27,98.51
9125,3626,101,9,374.91,30.18
9126,4073,181,8,1087.23,35.81
9127,2990,15,6,2364.46,68.85
9128,80,307,9,2237.14,24.4
9129,3430,272,5,1883.12,15.89
9130,2362,575,1,114.47,35.3
9131,2022,105,4,1631.41,78.94
9132,1989,503,6,1344.44,18.52
9133,2625,579,7,757.89,34.26
9134,2731,191,4,231.09,60.38
9135,2736,489,8,2139.1,49.34
9136,2322,289,1,135.53,99.73
9137,2365,199,2,456.08,4.82
9138,39,230,5,2234.71,16.41
9139,4545,534,2,2115.62,55.86
9140,2875,49,5,921.56,55.78
9141,3204,54,3,2478.69,47.55
9142,1535,581,9,1279.6,46.06
9143,1156,163,6,1727.51,24.06
9144,3999,190,10,2356.07,63.78
9145,748,479,1,404.51,84.88
9146,3072,519,6,1411.96,59.09
9147,4676,396,5,465.3,22.93
9148,695,108,8,2079.2,18.07
9149,2608,120,2,281.2,47.39
9150,4950,508,8,1083.2,96.05
9151,778,341,3,679.21,91.41
9152,4979,240,3,2487.92,26.7
9153,2221,211,8,1169.44,0.33
9154,4460,17,8,955.46,12.66
9155,1157,169,1,1107.12,10.08
9156,2942,154,9,2155.78,21.85
9157,895,258,5,411.77,40.5
9158,788,39,7,1453.5,58.52
9159,737,172,10,649.17,94.2
9160,4397,76,7,1493.77,6.35
9161,4753,80,2,1481.64,82.32
9162,3509,277,5,296.79,7.08
9163,1117,213,2,2031.6,65.51
9165,4279,490,2,233.83,5.57
9166,609,231,7,1779.93,44.92
9167,4688,45,3,560.13,14.53
9168,927,493,9,2123.13,8.02
9169,3113,483,6,296.49,53.24
9170,548,374,10,2268.72,70.39
9171,836,31,3,1752.49,67.92
9172,4213,201,6,2184.11,7.71
9173,697,165,1,1287.16,50.16
9174,4843,307,2,100.16,57.08
9175,3388,341,7,1984.42,2.32
9176,54,212,9,254.14,11.55
9178,3552,350,7,2235.17,64.13
9179,1167,259,9,825.49,33.61
9180,717,53,4,1543.82,26.72
9181,2971,407,10,795.7,36.03
9182,3970,165,4,1229.17,83.73
9183,659,290,6,582.34,92.13
9184,2349,358,3,1525.35,59.28
9185,3290,433,3,437.21,10.42
9186,2904,338,8,1898.18,84.29
9187,3878,567,1,2242.96,11.53
9188,4965,9,7,390.5,39.06
9189,1036,97,1,1278.73,98.83
9190,4380,39,6,1014.66,84.02
9191,4791,439,6,587.11,95.32
9192,939,544,9,2278.53,59.6
9193,1460,196,9,2223.44,11.29
9194,162,583,7,933.98,38.84
9195,137,342,1,2458.34,50.44
9196,4737,107,5,397.22,36.94
9197,1782,525,6,113.22,58.49
9198,4215,277,6,1425.84,77.29
9199,784,63,9,649.55,72.58
9200,380,477,2,1526.73,79.17
9201,3223,163,3,806.08,29.93
9202,144,595,1,514.57,24.85
9203,1430,393,8,93.58,82.16
9204,4388,453,1,2335.39,76.98
9205,3297,338,9,1015.33,36.8
9206,1132,61,9,332.0,98.63
9207,3112,345,7,1301.04,1.2
9208,4905,94,5,1022.74,84.88
9209,2534,65,9,2350.17,34.71
9210,1607,207,2,262.99,46.39
9211,4152,412,4,1278.5,24.15
9212,419,308,8,2049.9,34.99
9213,2804,179,2,1464.46,23.79
9214,2989,432,7,1534.71,69.78
9215,929,320,10,815.89,10.58
9216,2983,110,8,2089.95,86.37
9217,2326,245,9,736.52,58.39
9218,869,252,1,739.6,55.7
9219,3449,224,1,501.92,88.4
9220,1503,566,3,1577.29,68.19
9221,4923,263,6,316.18,44.24
9222,3779,558,8,769.97,52.11
9223,1450,570,6,825.95,96.71
9224,905,425,4,706.5,53.55
9225,465,343,7,477.7,42.61
9226,4006,291,1,1771.02,91.03
9227,4632,547,10,1855.14,61.78
9228,2452,244,8,1822.25,9.68
9229,4700,564,10,2281.23,65.1
9231,1746,387,10,1266.21,74.59
9232,888,421,4,1858.05,94.08
9233,3169,523,5,1983.43,66.32
9234,4004,439,4,2338.84,80.58
9235,3608,175,2,1801.22,92.9
9236,705,417,9,103.47,53.67
9237,1978,354,5,217.09,98.3
9238,3490,220,8,1302.54,94.08
9239,3783,143,5,1915.84,67.9
9240,361,223,8,808.27,34.5
9241,344,346,9,553.82,16.24
9242,4991,492,6,1664.18,76.05
9243,3216,455,9,2228.66,30.59
9244,1314,311,3,708.6,33.45
9245,1404,226,9,1789.9,49.12
9246,1067,276,1,85.51,95.98
9247,3957,588,2,1350.88,50.5
9248,1248,537,10,2481.77,72.94
9249,3560,506,7,1930.22,11.5
9250,3535,600,10,992.37,94.72
9251,4706,570,1,1400.82,10.05
9252,4376,278,2,2476.15,14.9
9253,160,323,3,2110.35,48.53
9254,1109,72,6,1529.62,63.11
9255,1216,111,6,711.12,39.17
9256,2811,105,1,2241.64,95.03
9257,3442,319,8,2281.76,3.77
9258,1714,172,8,1763.97,15.26
9259,3034,458,9,2239.92,15.42
9260,2622,498,9,265.97,11.51
9261,3045,53,8,1599.26,52.77
9262,4468,466,9,2043.48,70.43
9263,2382,135,1,1744.04,38.54
9264,586,467,10,1185.03,38.56
9265,684,496,10,829.03,93.82
9266,228,392,4,309.1,45.58
9267,2301,314,9,645.49,87.62
9268,3946,38,2,556.8,20.25
9269,2006,78,9,276.0,55.5
9270,358,117,5,584.69,6.29
9271,3911,293,5,459.36,13.06
9272,4783,221,8,824.64,30.08
9273,4828,537,2,2178.44,1.91
9274,4584,534,1,35.21,30.54
9275,917,184,9,2276.85,42.27
9276,4120,401,8,440.38,55.28
9277,239,306,3,351.18,72.79
9278,1490,598,2,2212.61,85.46
9279,4781,86,10,644.27,96.64
9280,2208,32,1,1025.03,85.83
9281,4840,518,9,2435.1,44.13
9282,4196,404,10,854.86,93.7
9283,1548,335,2,687.81,26.32
9284,169,345,7,2480.18,18.37
9285,4846,482,9,2096.27,98.09
9286,4048,71,7,413.41,0.73
9287,4333,216,10,928.21,45.28
9288,4546,216,10,1574.96,8.47
9289,1987,300,8,890.92,84.95
9290,856,60,1,2388.96,32.77
9291,3199,352,3,1129.91,21.89
9292,1601,305,8,190.2,44.91
9293,75,362,3,109.39,72.29
9294,4476,280,7,971.87,81.93
9295,3610,106,7,519.46,13.56
9296,1879,188,5,997.55,24.53
9297,1853,579,4,2145.65,53.43
9298,3598,371,1,459.69,24.4
9299,2147,189,6,113.47,38.0
9300,4971,245,6,497.31,76.99
9301,3525,380,5,1728.75,96.85
9302,4072,432,6,2247.05,79.22
9303,4228,360,10,2300.32,27.25
9304,3954,55,3,696.58,50.3
9305,848,228,6,2197.79,96.18
9306,3349,390,4,193.5,82.18
9307,4173,558,4,1383.05,35.81
9308,2623,26,8,2380.61,62.97
9309,4465,8,8,1947.8,6.16
9310,841,586,2,843.28,2.9
9311,4579,235,3,1807.43,4.37
9312,3586,590,3,184.57,4.01
9313,4046,567,8,2322.44,56.05
9314,3338,250,8,694.4,63.17
9315,4513,246,4,161.4,57.32
9316,1885,572,1,943.87,62.83
9317,1262,151,7,1132.18,27.21
9318,721,485,3,1388.28,98.19
9319,3618,75,3,2105.35,76.02
9320,651,570,1,1941.13,16.9
9321,667,210,6,1799.17,54.58
9322,1843,199,1,544.56,28.61
9323,2059,146,3,639.87,81.32
9324,2287,174,2,912.13,9.97
9325,1957,563,5,509.3,22.24
9326,329,457,4,1071.44,73.4
9328,2533,320,6,34.37,63.2
9329,3632,112,8,54.16,14.35
9330,4571,549,6,2311.59,92.23
9331,4466,123,8,2487.68,12.06
9332,1029,313,5,1993.62,54.18
9333,3572,389,9,837.48,64.45
9334,3278,221,8,133.64,16.44
9335,3814,364,9,2098.23,63.49
9336,4562,183,2,1690.91,61.83
9337,1835,256,4,1400.78,75.52
9338,3998,291,8,2404.57,98.9
9339,1346,139,3,824.98,30.13
9340,1602,140,4,954.28,56.52
9341,4660,403,10,500.53,19.63
9342,755,322,3,1906.25,62.07
9343,4827,443,5,1151.23,58.78
9344,2551,464,9,275.16,72.49
9345,3173,587,7,1664.54,76.39
9346,2509,575,6,632.41,97.78
9347,4152,516,1,1503.99,5.42
9348,428,389,2,1863.82,5.9
9349,2906,393,4,1707.61,42.76
9350,390,546,5,888.18,89.98
9351,2614,93,6,754.58,75.44
9352,1302,575,6,259.58,98.47
9353,3437,47,6,817.73,38.42
9354,4845,472,2,1150.88,73.44
9355,3196,467,2,1823.02,68.12
